Date,TCS,HDFC Bank,Reliance,HUL,Bharti Airtel,M&M,Sun Pharma,L&T,Tata Steel,Titan
2014-01-01,829.8494873046875,139.89230346679688,175.3076629638672,461.80303955078125,264.9613342285156,393.8309020996094,536.7611694335938,545.8302612304688,24.42916488647461,209.52142333984375
2014-02-01,842.6990356445312,149.0403594970703,168.72691345214844,444.9136962890625,241.9139404296875,431.12579345703125,587.8206176757812,614.3427734375,23.588674545288086,229.33401489257812
2014-03-01,789.8948974609375,166.66880798339844,196.31549072265625,490.5187072753906,267.2745361328125,433.8687744140625,524.0419311523438,704.1702880859375,27.029542922973633,248.43728637695312
2014-04-01,810.6497192382812,160.54782104492188,197.3806610107422,459.69696044921875,275.9383239746094,475.2339172363281,576.9703979492188,716.4608764648438,27.489248275756836,241.0134735107422
2014-05-01,792.9310913085938,176.45126342773438,226.7843017578125,488.73681640625,289.4386901855469,546.5941772460938,556.7745971679688,855.6451416015625,32.59737777709961,293.169189453125
2014-06-01,906.7317504882812,184.40829467773438,216.2832489013672,508.46368408203125,283.3825378417969,507.5295104980469,627.254638671875,942.1231079101562,36.25437927246094,333.8819580078125
2014-07-01,981.4976196289062,187.2029266357422,214.37686157226562,562.7647705078125,313.663818359375,537.779541015625,721.16748046875,832.060302734375,38.7415657043457,324.6507263183594
2014-08-01,959.5475463867188,189.3465118408203,212.7261199951172,608.5416259765625,313.93109130859375,629.7702026367188,779.7944946289062,853.2916870117188,35.923805236816406,345.926025390625
2014-09-01,1041.0518798828125,195.87840270996094,201.43695068359375,611.4514770507812,343.9829406738281,609.004638671875,782.9848022460938,815.1409301757812,32.13645935058594,388.3338928222656
2014-10-01,994.0785522460938,204.67739868164062,213.12017822265625,610.185302734375,338.6347351074219,584.5692138671875,772.161376953125,925.3728637695312,34.30316162109375,374.5786437988281
2014-11-01,1007.477294921875,214.8456268310547,211.21380615234375,649.6467895507812,324.5426330566406,592.4234619140625,766.9552612304688,916.373046875,33.13754653930664,353.017822265625
2014-12-01,975.1714477539062,213.59982299804688,189.8176727294922,628.1599731445312,299.4145812988281,552.4586791992188,754.9445190429688,835.4879150390625,27.960573196411133,363.2984619140625
2015-01-01,948.0187377929688,241.826171875,194.95101928710938,770.6756591796875,317.2418518066406,566.175537109375,838.24365234375,950.5830078125,27.33401870727539,409.894775390625
2015-02-01,1016.8839721679688,236.58494567871094,182.23471069335938,733.1563720703125,301.536865234375,573.067626953125,802.7592163085938,983.2278442382812,24.547760009765625,414.4163513183594
2015-03-01,975.4806518554688,229.55923461914062,175.94049072265625,721.9171142578125,333.8807373046875,531.5812377929688,935.1976318359375,961.259765625,22.17453956604004,372.77001953125
2015-04-01,941.0098266601562,221.94989013671875,183.6831512451172,702.7442016601562,323.52392578125,512.4266967773438,857.515869140625,911.873291015625,25.22681999206543,364.39312744140625
2015-05-01,997.0035400390625,235.81057739257812,189.15724182128906,710.3473510742188,361.3009338378906,563.042724609375,882.4049072265625,924.8140258789062,22.99711799621582,360.1095275878906
2015-06-01,983.3925170898438,239.5366668701172,215.70823669433594,765.5646362304688,356.58935546875,573.8955078125,798.8317260742188,996.5597534179688,21.323959350585938,348.6866149902344
2015-07-01,969.9760131835938,251.4008331298828,216.08570861816406,769.6984252929688,355.52825927734375,615.996826171875,751.1538696289062,1001.2830810546875,17.79221534729004,310.12158203125
2015-08-01,990.5673828125,232.35885620117188,184.60626220703125,718.9642944335938,302.4569396972656,551.5330810546875,821.0723266601562,895.9982299804688,16.24287223815918,323.6800842285156
2015-09-01,999.8390502929688,241.71026611328125,185.98658752441406,680.4227905273438,288.4139709472656,570.9129028320312,793.1689453125,828.0068359375,15.32047176361084,304.5639953613281
2015-10-01,966.0686645507812,248.6756591796875,204.40626525878906,674.2304077148438,297.97515869140625,534.68310546875,815.1962890625,796.6655883789062,17.77059555053711,335.322265625
2015-11-01,918.9692993164062,243.7342987060547,208.59059143066406,683.7885131835938,285.4261169433594,616.8551635742188,668.5241088867188,776.251220703125,16.502300262451172,365.553466796875
2015-12-01,943.477294921875,244.7293701171875,218.83567810058594,726.5250854492188,290.5908508300781,574.7752685546875,751.5972290039062,720.2601928710938,18.721817016601562,332.6392822265625
2016-01-01,928.0802001953125,237.42465209960938,223.32199096679688,687.914794921875,247.48028564453125,557.112060546875,799.9837036132812,622.1135864257812,17.993989944458008,348.49749755859375
2016-02-01,844.8314208984375,219.784912109375,208.4935302734375,699.2830810546875,269.3343200683594,554.7855224609375,782.5259399414062,607.6286010742188,17.950754165649414,303.5578918457031
2016-03-01,978.1459350585938,242.24172973632812,227.97393798828125,732.209228515625,299.4690856933594,546.92529296875,751.4596557617188,687.08349609375,23.038358688354492,327.0288391113281
2016-04-01,984.0452270507812,256.0821228027344,214.34173583984375,730.8619995117188,310.3961181640625,601.247314453125,743.4867553710938,708.4860229492188,25.30112075805664,343.23077392578125
2016-05-01,997.2019653320312,267.2878723144531,208.9215545654297,714.2725830078125,299.9813232421875,597.3399047851562,698.9950561523438,832.1294555664062,24.094072341918945,347.6670227050781
2016-06-01,1001.1558227539062,268.23907470703125,211.38629150390625,765.0237426757812,313.1279296875,645.9700927734375,699.315673828125,845.0894165039062,23.200496673583984,391.7884521484375
2016-07-01,1029.7762451171875,284.142578125,221.3650360107422,785.4573364257812,309.0729064941406,668.079833984375,760.5780639648438,880.299072265625,26.16226577758789,406.399169921875
2016-08-01,987.3162231445312,294.4029541015625,231.20201110839844,780.774658203125,284.2369689941406,654.34716796875,710.816650390625,864.8842163085938,27.271238327026367,403.6023864746094
2016-09-01,955.6676635742188,290.218994140625,236.371337890625,738.8858032226562,269.1102294921875,640.2726440429688,681.4955444335938,819.26611328125,27.577043533325195,381.0353698730469
2016-10-01,945.5779418945312,287.0724792480469,230.10055541992188,712.1943969726562,273.2668762207031,597.5028686523438,682.1378173828125,846.4483642578125,29.87605094909668,360.25244140625
2016-11-01,897.2289428710938,273.5174865722656,215.9448699951172,724.6438598632812,278.1948547363281,539.7931518554688,651.306640625,790.4549560546875,30.583436965942383,311.9842224121094
2016-12-01,932.51025390625,275.02227783203125,236.0878143310547,709.4898681640625,261.9539489746094,539.6109008789062,578.0828247070312,771.2186889648438,28.829708099365234,315.1667175292969
2017-01-01,881.5045166015625,293.3654479980469,227.97393798828125,734.4317626953125,298.42095947265625,564.8447265625,579.459228515625,826.7548217773438,34.12036895751953,349.1618347167969
2017-02-01,974.9799194335938,316.9527893066406,270.0374450683594,743.4468383789062,312.9477844238281,597.6622314453125,623.0448608398438,839.8743896484375,35.568302154541016,421.63671875
2017-03-01,961.3609008789062,328.91180419921875,288.1082763671875,782.8128662109375,300.00653076171875,586.1611938476562,631.4407958984375,900.2982177734375,35.568302154541016,446.2771911621094
2017-04-01,898.6416625976562,352.6131591796875,304.314208984375,802.7320556640625,304.6773376464844,608.320556640625,589.0479736328125,1000.2805786132812,33.1035041809082,453.51019287109375
2017-05-01,1006.7446899414062,373.0653991699219,292.4269104003906,916.10791015625,318.432861328125,645.3967895507812,460.2640380859375,1006.51171875,37.18939971923828,457.99468994140625
2017-06-01,944.3462524414062,379.1822204589844,300.99884033203125,935.2509155273438,325.417724609375,614.2645874023438,509.90582275390625,964.7234497070312,40.21421432495117,505.7808532714844
2017-07-01,998.9009399414062,409.55950927734375,355.1001281738281,1001.2191162109375,359.9629821777344,645.272705078125,487.8376770019531,1036.300048828125,42.53202438354492,527.4002685546875
2017-08-01,1000.7249755859375,407.73480224609375,350.54931640625,1056.6617431640625,367.48101806640625,618.3729858398438,441.4992980957031,998.3351440429688,47.85321044921875,597.9949340820312
2017-09-01,976.5117797851562,414.4483642578125,343.3602294921875,1016.9423828125,334.6164855957031,576.7357788085938,464.8813781738281,1003.386962890625,48.940704345703125,566.45263671875
2017-10-01,1054.7601318359375,415.0910339355469,413.68994140625,1071.9951171875,427.1955261230469,618.3729858398438,510.7461242675781,1073.893310546875,52.7844123840332,615.5830688476562
2017-11-01,1059.985595703125,425.4654235839844,405.2037048339844,1109.48828125,426.5511474609375,646.7671508789062,498.7833557128906,1068.841552734375,52.0606689453125,793.5473022460938
2017-12-01,1085.7916259765625,429.7574768066406,404.9838562011719,1192.6705322265625,455.0766906738281,690.7493286132812,527.6045532226562,1105.478515625,54.92938995361328,831.5821533203125
2018-01-01,1254.026611328125,460.3527526855469,422.6817321777344,1193.978515625,380.3720703125,701.7393188476562,535.6874389648438,1244.5142822265625,55.501338958740234,842.6292114257812
2018-02-01,1222.881103515625,432.4658508300781,419.7137756347656,1148.98681640625,370.60015869140625,669.827392578125,494.5340881347656,1158.1058349609375,52.868167877197266,790.8824462890625
2018-03-01,1147.9779052734375,432.90191650390625,388.1214599609375,1162.5888671875,344.7864990234375,679.5297241210938,457.3527526855469,1151.73583984375,44.9528923034668,913.1270141601562
2018-04-01,1423.1519775390625,446.2601013183594,423.5611877441406,1315.6563720703125,354.1693115234375,803.1307983398438,488.1139831542969,1230.8082275390625,46.83430099487305,951.4039916992188
2018-05-01,1414.680419921875,494.1877746582031,405.1158142089844,1405.07275390625,323.08062744140625,848.7913818359375,443.727294921875,1204.011474609375,45.31501388549805,872.2333984375
2018-06-01,1501.3792724609375,487.0271911621094,430.4425964355469,1441.7662353515625,330.3014831542969,825.5702514648438,520.9998168945312,1120.2825927734375,44.69312286376953,851.30224609375
2018-07-01,1579.67529296875,503.4387512207031,524.9677734375,1521.2716064453125,337.7818603515625,867.7371826171875,525.1566162109375,1144.18017578125,45.113067626953125,887.974365234375
2018-08-01,1692.19482421875,476.1130065917969,549.6005859375,1563.835205078125,334.11700439453125,894.9481201171875,603.0756225585938,1218.6290283203125,48.11366653442383,868.0706787109375
