Date,TCS,HDFC Bank,Reliance,HUL,Bharti Airtel,M&M,Sun Pharma,L&T,Tata Steel,Titan
2011-08-01,-0.0868672405031455,-0.03098035779248386,-0.05633109546727766,-0.011172921019585653,-0.07495293196999357,0.023854750062734537,-0.05269602326789366,-0.061001233725380535,-0.1854112546792734,-0.10402272953947593
2011-09-01,-0.00490469500480506,-0.009152797930386421,0.03237350047830282,0.0611386582848375,-0.06812859228602751,0.08638464281071424,-0.05387377546662249,-0.1698633478198678,-0.12052131853592567,0.0156762782112288
2011-10-01,0.07573259024128677,0.04668512647890174,0.08213883786648751,0.09834832750536708,0.03585752674769071,0.0726021708116459,0.08682230081906193,0.04010293372813766,0.15048070648395656,0.03918376381963502
2011-11-01,-0.00022395932256020224,-0.10196488930220998,-0.12008618793571846,0.06445532641463664,-0.014655052098032327,-0.17668652510736885,0.04088144530661128,-0.10511291122674823,-0.22583981729557695,-0.20146355398448604
2011-12-01,0.03963256845393937,-0.03600771152283885,-0.11609001397151743,0.02548161158512763,-0.11690927284657102,-0.06171111837028234,-0.05445303826803503,-0.2460727409946888,-0.13858779876345034,-0.03815185109147965
2012-01-01,-0.02188165820293443,0.14224920320169304,0.16480352832106088,-0.07239129672003584,0.06262603993487652,-0.01180283032987533,0.09729001257112514,0.27600195622861207,0.29584899581835916,0.17154252410406212
2012-02-01,0.07610879077620583,0.0495542557701802,0.004457481943573622,0.003293487026855103,-0.04330868822003614,0.05212003658219999,0.0034581418854608826,-0.0021000713505233523,0.04711970386502026,0.11789243210754838
2012-03-01,-0.04447031341730779,0.005303883088808189,-0.08934587832072786,0.07558155707472537,-0.03575440084318923,-0.013687355773533343,0.0349032473278912,0.0007260416407713352,-0.0016940983370761832,0.0006566476876241114
2012-04-01,0.06444203765601886,0.04264802416831546,-0.007354679979164198,0.018244730853731985,-0.08456635026036703,0.013969239113215426,0.056534100286367066,-0.06481372689442567,-0.017319427871046417,0.019283556981211356
2012-05-01,-0.001002736978384842,-0.0692562612918483,-0.0413444640666044,0.02459950937550076,-0.02593724632534893,-0.0843710977251029,-0.06181131946000183,-0.04522605783677203,-0.13858175165231393,-0.04521280784915986
2012-06-01,0.0383196484480641,0.11518744275082256,0.044691889092031215,0.0600745500649327,0.008228952939552909,0.0804198986137077,0.11461273579171193,0.17567585407805958,0.08951659325933563,0.003138129144265883
2012-07-01,-0.024359443509870942,0.0420454857146095,0.007762728324690335,0.03698481018730161,-0.016526609991174907,0.008168044220144726,0.02761122120775233,-0.02052697733699867,-0.03447067329124211,0.0013329185906631818
2012-08-01,0.07741378577532734,0.012847842191925828,0.030200744080596524,0.09728286121423156,-0.1874854140377179,0.08516099628298268,0.028642782056103464,-0.008018784174761099,-0.13696706100090156,-0.007234509674879215
2012-09-01,-0.036258799832695324,0.05522032863115493,0.08835914659233092,0.057982794435446725,0.06880469208624972,0.12492795514287701,0.0398158636829459,0.17317051982455675,0.10372657650055317,0.16987759598602062
2012-10-01,0.0173015348176316,0.00799459979392439,-0.03859991682779538,0.0013730103724884073,0.015698333953214058,0.02258331747888578,-0.002014657827520092,0.018643843403303953,-0.02194023557853791,-0.007109170987390567
2012-11-01,-0.0011411403725458031,0.1043430920394239,-0.014757648524311592,0.007461532765326968,0.22295812467067766,0.06833314050863723,0.022365598644328775,0.024919667529494687,-0.015416288442540256,0.18405536354251012
2012-12-01,-0.04526325902192154,-0.036675640246359636,0.05616036306620491,-0.02493189582623906,-0.06086571706405132,-0.016341961560146504,0.036516095400581414,-0.03710282761495959,0.10393513906051223,-0.09183526676098237
2013-01-01,0.07022834405049755,-0.05380914815762734,0.05458461090908066,-0.10201066033708557,0.06855119795977678,-0.04657881593174501,-0.025100364271160344,-0.04147959979996548,-0.05665067528654533,-0.01774051171132998
2013-02-01,0.12097322980644011,-0.027911140900354122,-0.0856745553894651,-0.06741925512398513,-0.050425751612836946,-0.017641333415655124,0.11082617844269053,-0.11977917728235521,-0.17029230428649508,-0.06832820163329516
2013-03-01,0.03799714816757479,0.0,-0.05162640058601279,0.05253951100278075,-0.10144570591135506,-0.014294202001635848,0.02072744047103947,-0.001170573585643117,-0.08762375158607556,-0.017398477773502525
2013-04-01,-0.13380827788617464,0.0871578691079084,0.01960230938975248,0.22333650234693123,0.08851009022887296,0.07037749221978562,0.1495436883139273,0.10153196832112742,-0.03281651150439966,0.05427244684302803
2013-05-01,0.08350776356116689,0.02632485419617685,0.0346944785659646,0.014792249285095762,-0.0509358285192855,0.04594674864708225,0.09334388663020711,-0.0765573583305891,-0.03701007604560406,0.08103662230634483
2013-06-01,0.021957350069748437,-0.036944735978886194,0.06749525528914427,-0.012482754555087941,-0.03436439553486173,0.003147357034766063,-0.03167151282587927,0.005091586063793435,-0.06368215481950165,-0.2726363677349917
2013-07-01,0.18112484188699698,-0.09348209516283798,0.010895669186883785,0.05573016714196109,0.16619683652363978,-0.04827037233344591,0.11126450027458129,-0.10251160597076402,-0.20739438404433896,0.17261385770187151
2013-08-01,0.11325035028082191,-0.026169996251574137,-0.021091217481097928,0.030388256564559242,-0.14131606955489712,-0.15152995009907938,-0.08122258355246242,-0.14075159311789642,0.23923950713271555,-0.15912993636403472
2013-09-01,-0.05323127527379981,-0.0016005228764119444,-0.03752868190780172,-0.00635484916161495,0.06331552958582845,0.05489678743167059,0.134127820511353,0.08489877854919511,-0.008981719628280548,0.032624597943193175
2013-10-01,0.09327272537938919,0.13799002101923302,0.10636913656843373,-0.019447701171531762,0.14154071956340064,0.07045398894207303,0.02578966091547253,0.21065385388838118,0.20968578465437102,0.1408291197965968
2013-11-01,-0.05233903878706767,-0.02906096764089209,-0.06960226246357444,-0.02507215733729008,-0.11567405535019465,0.06264675971799007,-0.06235083715884916,0.0715775002126787,0.1791314491090551,-0.15405721874143213
2013-12-01,0.08035140205311965,0.006856801112464023,0.04805319142768311,-0.041364987118558384,0.00988979383863818,-0.001111387837239307,-0.007986095051578813,0.022966708244341077,0.057241478769591264,0.0019627768476400548
2014-01-01,0.033053442424609905,-0.05772843619665564,-0.07423676449327408,-0.0009641564373770637,-0.047277381913984506,-0.058891984629050334,0.03676382539150069,-0.08209247345962943,-0.17513390257789993,-0.03525472995113096
2014-02-01,0.015365534664053288,0.06334427275007984,-0.03826099317847859,-0.03725815642850168,-0.09100186191844498,0.0904782770046641,0.09086858345445074,0.11824498475848887,-0.03501099605297288,0.09035352766334177
2014-03-01,-0.06470998299212428,0.11179151919703903,0.15144150046122776,0.09758309503982046,0.09969431050486437,0.0063422135890945815,-0.1148501269721313,0.13646717809003964,0.13616374545783927,0.08001092380579969
2014-04-01,0.025936153232924117,-0.03741680894463447,0.005411141980692189,-0.06489592671459403,0.03190102152995903,0.09106501487873091,0.09621925940852384,0.017303428705644133,0.016864506276963377,-0.030337606370417002
2014-05-01,-0.02209972700144761,0.0944528617275315,0.13886519955977117,0.061256646071869765,0.04776611941132479,0.13989948060206528,-0.03563047673403402,0.17753209388703686,0.17043689241973492,0.1958970421587201
2014-06-01,0.13411033001929973,0.04410758173937326,-0.047410467084258535,0.03956965837288652,-0.021145787586963123,-0.0741517627690307,0.11919209539418081,0.09628021785355888,0.10632833266800473,0.1300376306009201
2014-07-01,0.07923293680318527,0.015040905565015637,-0.008853384536865192,0.10146793125381516,0.1015240614842881,0.057893843127153045,0.13951881897707452,-0.12423103639740804,0.06635289134524643,-0.028037595184107995
2014-08-01,-0.022617720960374316,0.01138553476458044,-0.007729984889201905,0.07820359115133975,0.0008517371994558059,0.1579062940086602,0.07815901709690139,0.025196525888626878,-0.07551289860534054,0.06347503656325887
2014-09-01,0.08152503644087686,0.03391533994557979,-0.054529084122233354,0.004770283676109535,0.09141855768589179,-0.03352911057812751,0.004082869609788275,-0.045740424578464285,-0.11140898334879425,0.1156405653243818
2014-10-01,-0.046170674017407654,0.04394100229014682,0.0563797910165416,-0.00207291527359291,-0.015670016154296286,-0.04095069513339439,-0.013919720471514302,0.1268357335052082,0.06524633455476288,-0.03606374037105246
2014-11-01,0.013388527570531904,0.04848468083281114,-0.008985303871545927,0.06266612849144722,-0.04250514065045949,0.01334649704666535,-0.006765095573611136,-0.009773214076631499,-0.03457054942169732,-0.05928323404020877
2014-12-01,-0.03259145811991523,-0.005815477067476022,-0.10680692551516718,-0.033633946167411374,-0.08058773574198203,-0.06984304464555642,-0.015784208272326784,-0.09240765459648825,-0.16987155830195874,0.028706161902313926
2015-01-01,-0.0282390317252076,0.1241148915949917,0.02668434964903099,0.20447274120633338,0.057835249907516074,0.024525524541133586,0.10466455097038216,0.1290596052115895,-0.022663384804229577,0.12067577580483264
2015-02-01,0.07012403354549492,-0.02191184823147072,-0.0674528684424654,-0.04990859879688752,-0.05077214099668028,0.012099565999895876,-0.04325399898417609,0.03376538906874403,-0.10751142482520826,0.010970666610837667
2015-03-01,-0.0415679754225877,-0.030146222674970115,-0.03514965845808809,-0.015448678639104646,0.10189157382919468,-0.07514769998334853,0.15270306407672488,-0.022596197799308555,-0.10167584378386896,-0.10590948811612252
2015-04-01,-0.035976743471697284,-0.033709462824625995,0.04306645218461525,-0.026917373281514324,-0.03151078492811667,-0.036698362268727365,-0.08671819274522345,-0.052743634933992645,0.12896294963749416,-0.02272835458761217
2015-05-01,0.05780073833137838,0.06057720828329818,0.029366367322072946,0.010761118443682527,0.11043815246645439,0.09419784256167964,0.02861134399536894,0.014091619062610344,-0.09253881040108539,-0.011825076800428954
2015-06-01,-0.013745974921044284,0.01567765813941892,0.13134810207105746,0.07485957088235898,-0.013126367886970568,0.019091824943357025,-0.09950071122918741,0.07471643694994992,-0.07553761088210975,-0.03223466099198836
2015-07-01,-0.01373700321066399,0.04834210740049468,0.0017483895922241718,0.0053851345166489005,-0.002980117201827046,0.07079447359247833,-0.061539800820238355,0.004728436447156943,-0.18107027108631124,-0.11720914679561352
2015-08-01,0.02100655039861381,-0.07876563952874309,-0.15744988352997696,-0.06818708621579987,-0.1616658184918707,-0.11053999052722792,0.08900068428115622,-0.11109910008700964,-0.09110684054619218,0.042791212951322405
2015-09-01,0.009316423407735681,0.039456790834339214,0.007449316420960779,-0.055097340712495134,-0.047542072041073836,0.03453484290203596,-0.0345749566472833,-0.07891702719040877,-0.0584642232432179,-0.0608744031824248
2015-10-01,-0.03435940331944215,0.02840971238518406,0.09443494878146186,-0.009142452035262085,0.03261327574565032,-0.0655624184017815,0.02739268498259239,-0.03858640755709387,0.1483551981775228,0.09621082589392121
2015-11-01,-0.04998219782399343,-0.020070781564502715,0.02026392833821257,0.014076774857561767,-0.0430269121161347,0.1429600081825092,-0.19835646967234982,-0.025958796946385514,-0.0740453749498084,0.08632049612489114
2015-12-01,0.026319584605476863,0.004074296006643962,0.04794768172247696,0.06062433303312447,0.017933056098825905,-0.07065512625304522,0.11712812069086359,-0.07486368009479225,0.12618974815638867,-0.09435388617853188
2016-01-01,-0.0164541481071131,-0.030302669423460722,0.020293515839878085,-0.05460802592047748,-0.16058534204278768,-0.031212721511205303,0.06239077624082669,-0.14648983481650563,-0.03965171902452642,0.04657238326935988
2016-02-01,-0.09398104611755659,-0.07720092293244014,-0.06870662481756741,0.016390654627476634,0.08462250859171104,-0.0041848125525459365,-0.022064285027327206,-0.023558849076760237,-0.0024056813161720605,-0.13805870982630541
2016-03-01,0.14652177119558077,0.09728671492376721,0.08932330445813715,0.04601066412367724,0.1060577590398895,-0.01426937587146356,-0.04050954914559249,0.12289198026885643,0.2495284669544651,0.074476020267608
2016-04-01,0.006012981691729273,0.055562074422136426,-0.061659677565581154,-0.0018416456545332673,0.035838089809806635,0.09469413763482903,-0.010666570954862314,0.030674509179297968,0.09368809768416474,0.04835467120033692
2016-05-01,0.013281464051879707,0.04282806581612516,-0.025612793285634438,-0.022960000367413982,-0.03412906545726738,-0.006520048683278794,-0.06170728238389564,0.16085769307920303,-0.048882844162695165,0.012842159202121652
2016-06-01,0.003957111789303129,0.0035524016043679218,0.011728380588265743,0.06864221111953771,0.04289161122393492,0.07826690057386988,0.0004585785899024753,0.015454415756461979,-0.03779216253978973,0.11947684082145563
2016-07-01,0.028186385586663906,0.057597495179458,0.04612586045046759,0.026359272790862722,-0.013034635668559651,0.033654471653760884,0.08397650658760508,0.040819264475350336,0.12014444834423875,0.036613822513717975
2016-08-01,-0.04210644356268076,0.03547327328187172,0.04347874978666159,-0.005979563935877238,-0.08376890430270621,-0.020769629862995298,-0.06766423377654644,-0.01766606058784418,0.041514470560302066,-0.006905652315347183
2016-09-01,-0.032580155942395106,-0.0143136309111466,0.022112198737662105,-0.05514319816207841,-0.05468721738065827,-0.021743956529395557,-0.042124807632856656,-0.05418668827631068,0.01115106489139324,-0.05753799630144577
2016-10-01,-0.010613901088703508,-0.010901065395115367,-0.026887623205643776,-0.036792476613127664,0.015327815519117995,-0.06913500706999832,0.0009420024688418959,0.032640244890078295,0.08007351726219686,-0.05608719329586075
2016-11-01,-0.05248525804699434,-0.048369168713438764,-0.06349326725517135,0.017329402785805796,0.017872898231265866,-0.10157307083031492,-0.04625115424769376,-0.06844052716988304,0.023401398947627907,-0.14385239449560053
2016-12-01,0.038569086370559655,0.005486548586660118,0.08918068683571255,-0.021134090137840844,-0.06015306344150828,-0.00033768814899796777,-0.11926340770715754,-0.024636696819070415,-0.05905220008589582,0.010149143474808263
2017-01-01,-0.05625002201074758,0.06456698993925995,-0.03497251508673879,0.03455087197832458,0.1303363843428156,0.04570254722645849,0.002378150242508425,0.0695362074331989,0.16848814938426732,0.10243376369884769
2017-02-01,0.10078674974015513,0.07733373853114357,0.1693293194688584,0.012200173271239633,0.04753124831404255,0.05647489088178836,0.07252321997365385,0.01574416047075994,0.04156031621755394,0.18860856273148843
2017-03-01,-0.014066989642442261,0.037036809330645334,0.06477573426832425,0.0515964100278223,-0.042232110071609784,-0.01943093743864197,0.013385661885549762,0.06947371699769504,0.0,0.05679617656968543
2017-04-01,-0.06746552623251313,0.06958194720147458,0.05472438072423873,0.025127307612739735,0.015449063645561225,0.03710714776916505,-0.06949655622270239,0.10530975672000088,-0.0718157090366798,0.016077481500151238
2017-05-01,0.11359296580355971,0.05638214748379964,-0.03984599333943417,0.132113184442715,0.04415834906296989,0.05916333090432548,-0.24670730897694038,0.0062100698415105005,0.11638462361588947,0.009839844718735488
2017-06-01,-0.06398443352771384,0.016263145136353168,0.028891655550014567,0.02068068855666408,0.02169800718731872,-0.049439545815646205,0.10242572674999503,-0.04240440842967184,0.07819675641147712,0.09924588914018335
2017-07-01,0.05616272278021756,0.07706533222914336,0.16529338887638778,0.06815880053465825,0.10089153535816263,0.049247266578312535,-0.044243325974069034,0.07157052365548225,0.05603678378786682,0.041856303951240355
2017-08-01,0.0018243773860769747,-0.004465245964241553,-0.012898401309881367,0.053896266051851244,0.0206704669199257,-0.042581213652193445,-0.09980629119991698,-0.03732296769560312,0.11788090258833583,0.1256224993560178
2017-09-01,-0.024493178384196332,0.01633142468034942,-0.0207212717764113,-0.03831417835085504,-0.09368660889713327,-0.06970757307266477,0.05160584211664873,0.005047483420024013,0.02247124026013396,-0.054188812358484946
2017-10-01,0.07708184335453139,0.0015494618042554862,0.18633663161891661,0.05272104638264774,0.24425675813094713,0.06970757307266487,0.09409037301069852,0.06790941269135015,0.07560647719088828,0.08317642796862763
2017-11-01,0.004941941183912289,0.024685828983521813,-0.02072684387717127,0.03437739336872544,-0.0015095315845053828,0.04489452691469282,-0.023700800762756394,-0.004715251764427002,-0.013806178136398018,0.2539432522559565
2017-12-01,0.02405401107968712,0.010037358109758204,-0.0005427104754057423,0.07229603637528616,0.06473367223109723,0.06579065256043254,0.05617520628147249,0.03370288606978934,0.05363879241516278,0.04681694475367226
2018-01-01,0.14405033298835204,0.06877200711616258,0.04277228456707643,0.0010960836747789739,-0.1793160495950424,0.015785002553625596,0.015203803849499242,0.11846703198960815,0.010358604438476473,0.01319692204474543
2018-02-01,-0.025150028237568154,-0.06248968362903457,-0.007046497271474053,-0.03841049636576045,-0.026026164031806423,-0.046541938212158136,-0.07993477148463995,-0.07195954944974695,-0.04860572955072619,-0.06337767446774036
2018-03-01,-0.06320758346813062,0.0010078159302849903,-0.07825466060343027,0.011768775621225613,-0.07219835999406496,0.014380920565244988,-0.07816110237982826,-0.005515539298838397,-0.16218631254106067,0.14372564561372395
2018-04-01,0.21487206277071222,0.030390787278600485,0.08737965297912768,0.12368638290837497,0.02684969787504555,0.16711661103826242,0.06509396976030091,0.06640081886383721,0.04100075795217778,0.04106379130451423
2018-05-01,-0.005970460263822193,0.1020135867631227,-0.04452499751436388,0.06575340022627953,-0.09187316729920332,0.055295846117256256,-0.09533877750959663,-0.02201217190410482,-0.032977451776104706,-0.08688173274166758
2018-06-01,0.05948054664564346,-0.014595600075941172,0.060640986126550216,0.0257798307298594,0.022103910077252202,-0.02773907244438082,0.16053951719592663,-0.0720779087904565,-0.013818771067495543,-0.024289815538842286
2018-07-01,0.05083511455216664,0.03314210319043074,0.19852290341511117,0.053677653990620605,0.022394480846622662,0.04981452235531514,0.007946844393069327,0.021107408411429107,0.009352313504975666,0.042175643281651395
2018-08-01,0.06880708375338444,-0.05580682386209359,0.04585493024485577,0.027594700669237242,-0.01090905936807274,0.030876866436754566,0.13834606471253372,0.06303810272068971,0.06439431192408088,-0.022669736164495986
2018-09-01,0.04942257365063497,-0.027120812610349036,0.013042341820509893,-0.1014296209132111,-0.12558001729520954,-0.1144025661136867,-0.04338879950282091,-0.07381307604645179,-0.03258178184077543,-0.10176673126679997
2018-10-01,-0.11718258084477877,-0.04814864159337042,-0.17003610917708686,0.01392602911063801,-0.14672023623592004,-0.1169195088116221,-0.07148842182491771,0.01977044069282884,-0.048287173448207286,0.0472758651508419
2018-11-01,0.015410749267188521,0.10737514303217086,0.09546025121963152,0.07842404898251878,0.07815899659202474,0.03205468596019097,-0.16376173932278035,0.09898167688743126,-0.04496050494325976,0.09319825636213681
2018-12-01,-0.0389554892012012,-0.003176491394723681,-0.04046346726837697,0.036745259371334986,-0.003195057348443303,0.016241272513071565,-0.1347501985353806,0.0035191273412310776,-0.016087242022206953,0.004198016752511906
2019-01-01,0.06412424885130126,-0.01987381895273888,0.09025018952532578,-0.03148560443014248,-0.019712799232238207,-0.16724661390020637,-0.016511804560603135,-0.08963621079176037,-0.088958635899097,0.06728704026132665
2019-02-01,-0.015334442215772352,-0.0011544349591450344,0.003173004759316594,-0.01750655336477119,0.03731706758561536,-0.05152135532261319,0.049975821939922185,-0.01637759028958066,0.0486202993531498,0.02909649408792879
2019-03-01,0.009133835690815576,0.1099035217828694,0.10200422535918639,-0.015031853321628345,0.046234186840775245,0.04243695758880408,0.07297606540953541,0.06899024716053996,0.04024229727924614,0.10776207938141288
2019-04-01,0.12154798199293322,-0.0006254303456877711,0.0214443955331449,0.0293859188378592,0.04617885823741173,-0.043366534462739886,-0.0452827691662899,-0.02688673938443197,0.06717428067850878,0.01451965549095572
2019-05-01,-0.028631985882898368,0.04550831534998413,-0.04602414869127064,0.017371141357438263,0.08524063853446544,0.002708413288962749,-0.11031336350176765,0.14408404236911265,-0.13199413755012637,0.06450877029901492
2019-06-01,0.021917361345280228,0.013754333223797724,-0.05967126934190364,0.006698027997688652,-0.006183030671440814,0.012745837416261178,-0.021954440781172067,-0.0027969058419250697,0.032439515049178844,0.07702834820303633
2019-07-01,-0.0073674625950037945,-0.08187076682394216,-0.07182713230059551,-0.03469060175317726,-0.02645394592383444,-0.1614004579766767,0.06236158332751915,-0.10010500106148375,-0.12902290915935424,-0.22935748326263677
2019-08-01,0.024142820438887182,-0.008358372702772123,0.07417392736384136,0.0860987274517649,0.026886610015721988,-0.0393080929605916,0.06041404527912588,-0.043497239293967024,-0.22528683906237604,0.045116296736733494
2019-09-01,-0.07358359497460865,0.09700430814583265,0.0648864594464384,0.05179915035924572,0.0567496892276457,0.034112572701170754,-0.14540052471346032,0.10428711627009278,0.044237472792479055,0.14147982349327312
2019-10-01,0.10025678918494836,0.0023598617166931523,0.09454211875029621,0.0982926934385949,0.019425967297754122,0.10289939020623787,0.10692548948035253,-0.0008142803526251117,0.054125505577372605,0.04466506582865383
2019-11-01,-0.10020175256728518,0.03560822105464468,0.05758533279479039,-0.0665464499351989,0.16740341521480256,-0.13370812126827675,0.037253155282957334,-0.10174264751600035,0.1163367143051147,-0.13791939289746763
2019-12-01,0.051471252363685896,-0.0022379768286493545,-0.02420836498736262,-0.05675679542169126,0.0297267327489164,0.0018830900654406904,-0.03921627862234781,-0.024613807655650695,0.09913058189910806,0.02406773160542807
2020-01-01,-0.03671589391006753,-0.03666745004092421,-0.07002905888706523,0.05624072954896702,0.08542867267410871,0.06482653436233977,0.004037541370923754,0.05332110471781348,-0.07326902536535232,-0.0001683855945793125
2020-02-01,-0.038688750269120505,-0.040480657765332606,-0.060595930055155664,0.06678658585699426,0.05305413431077067,-0.21583098323839908,-0.14523182902169915,-0.142407298265561,-0.1390499967643094,0.05467647373902024
2020-03-01,-0.08375977903165191,-0.3121368009163166,-0.17643057100244183,0.05534311163037237,-0.17171888755801748,-0.47247909557483325,-0.05682723574383832,-0.37055937518374354,-0.34782644374619026,-0.29533722206741786
2020-04-01,0.09816364330388655,0.1504142515075602,0.27480484000786815,-0.0460748158208782,0.1539886471544943,0.25209408823518764,0.276370917850112,0.10448804365428473,0.1011603804451059,0.03819236062553026
2020-05-01,-0.02112070454371062,-0.051356302106388654,0.008342369285354348,-0.06476316528536855,0.07182774123895387,0.17403699555349306,0.02088077425240712,0.037932196243086,-0.010446678883138437,-0.08612614370770807
2020-06-01,0.057110409054700585,0.11333062000334886,0.151591659169045,0.06470764625375043,0.013034425320428181,0.15733752619396943,-0.002744966392776931,0.012154340232705235,0.10138912369583267,0.06508252458341016
2020-07-01,0.09362931736807115,-0.031499014173611325,0.19717052738960575,0.01788906273598678,-0.008971130758191448,0.17612064681916256,0.11708971272400835,-0.032526672929292344,0.11441056612640027,0.09379215950991483
2020-08-01,-0.010642201433181106,0.07734281468646692,0.006557674625960426,-0.042781811889591494,-0.07464243970455439,0.0007419046209654966,-0.019867027293106066,0.04259665029613205,0.1455848417658268,0.05726538726759198
2020-09-01,0.09905873661188397,-0.03395249593057403,0.07124597467542258,-0.02346267712680462,-0.19795670153993566,0.0016462717194152855,-0.03880168273516404,-0.04696113424848765,-0.13803837184205012,0.08768124254526223
2020-10-01,0.07119664606403453,0.09285441861545433,-0.08391781057431034,0.007926218617838475,0.029954287073851955,-0.02313128556782797,-0.07185874545428601,0.03047585105611336,0.13208849258009572,-0.030081216306323308
2020-11-01,0.005538160313527393,0.19671471006599678,-0.06261614416372989,0.031787906645085705,0.06579849135755128,0.19514591269137507,0.09399172522281667,0.20775274155392262,0.34095088273863333,0.15500199059597788
2020-12-01,0.06609645940794864,-0.0031625608319662568,0.02835367281373762,0.11358568019295914,0.09555542785617423,-0.0019408524024413256,0.1464567344066683,0.1373108655855974,0.10870635861400402,0.1408918787437101
2021-01-01,0.08517533901219589,-0.03240713431592431,-0.07494521032242872,-0.05646112480440247,0.08262010044070557,0.039455485956297096,-0.010436285727130266,0.03592649397256364,-0.06856011744938177,-0.09839043578952002
2021-02-01,-0.07231342283801466,0.09847593380580336,0.1243277064228389,-0.060004954033718215,0.004865485606754892,0.07304035676794503,0.022931562253920026,0.07767118748030186,0.17389738240552535,-0.009479408653048697
2021-03-01,0.09346139245026175,-0.026916600455691116,-0.040456546385113305,0.1314242204404676,-0.07268486309254041,-0.013923487789294576,0.005367305678372681,-0.016495741499823066,0.1268232718646642,0.10204639177264854
2021-04-01,-0.04577938544439025,-0.05600312546775759,-0.004302553448085956,-0.03249840095248794,0.03690936324395647,-0.055189000882605414,0.09053896426293948,-0.05687667473343865,0.24187460322765486,-0.04355229373188414
2021-05-01,0.04475711770694609,0.07075676381306145,0.07985362330722041,-0.0058373628963839744,-0.0034524778223831054,0.07103259352557245,0.020942134420452257,0.09069122334407628,0.0849258319649407,0.06777431192562129
